,Player,Tm,Pos,G_x,MP_x,PER,TS%,3PAr,TRB%,USG%,TOV%,ORB%,G_y,MP_y,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
468,Juan Hernangomez,TOT,PF,48,833,10.4,0.518,0.522,12.8,15.7,10.3,5.6,48,833,247,44,129,56,118,44,71,43,154,197,40,19,9,32,64,288
469,Juan Hernangomez,TOT,PF,48,833,10.4,0.518,0.522,12.8,15.7,10.3,5.6,34,422,110,15,60,23,50,16,25,24,71,95,22,5,5,18,29,107
470,Juan Hernangomez,TOT,PF,48,833,10.4,0.518,0.522,12.8,15.7,10.3,5.6,14,411,137,29,69,33,68,28,46,19,83,102,18,14,4,14,35,181
471,Juan Hernangomez,TOT,PF,34,422,6.9,0.442,0.545,12.6,14.3,12.9,6.4,48,833,247,44,129,56,118,44,71,43,154,197,40,19,9,32,64,288
472,Juan Hernangomez,TOT,PF,34,422,6.9,0.442,0.545,12.6,14.3,12.9,6.4,34,422,110,15,60,23,50,16,25,24,71,95,22,5,5,18,29,107
473,Juan Hernangomez,TOT,PF,34,422,6.9,0.442,0.545,12.6,14.3,12.9,6.4,14,411,137,29,69,33,68,28,46,19,83,102,18,14,4,14,35,181
474,Juan Hernangomez,TOT,PF,14,411,14.1,0.5760000000000001,0.504,13.1,17.1,8.2,4.7,48,833,247,44,129,56,118,44,71,43,154,197,40,19,9,32,64,288
475,Juan Hernangomez,TOT,PF,14,411,14.1,0.5760000000000001,0.504,13.1,17.1,8.2,4.7,34,422,110,15,60,23,50,16,25,24,71,95,22,5,5,18,29,107
476,Juan Hernangomez,TOT,PF,14,411,14.1,0.5760000000000001,0.504,13.1,17.1,8.2,4.7,14,411,137,29,69,33,68,28,46,19,83,102,18,14,4,14,35,181
477,Willy Hernangomez,CHO,C,31,375,19.2,0.5760000000000001,0.158,19.5,22.9,15.4,12.1,31,375,139,5,22,69,117,37,59,43,91,134,29,10,7,30,32,190
478,Tyler Herro,MIA,SG,55,1508,12.5,0.55,0.47200000000000003,8.3,22.3,11.4,1.2,55,1508,631,116,298,154,333,87,100,16,208,224,121,34,9,87,76,743
479,Kevin Hervey,OKC,PF,10,52,5.0,0.315,0.741,12.7,22.8,0.0,2.2,10,52,27,3,20,4,7,0,0,1,11,12,5,1,1,0,4,17
480,Mario Hezonja,POR,PF,53,871,9.5,0.525,0.358,11.0,13.9,14.7,3.6,53,871,218,24,78,68,140,48,59,30,154,184,50,36,9,42,107,256
481,Buddy Hield,SAC,SG,72,2216,16.0,0.5660000000000001,0.5920000000000001,8.3,27.2,12.1,2.8,72,2216,1162,271,688,227,474,115,136,57,271,328,213,66,17,168,165,1382
482,George Hill,MIL,PG,59,1271,16.9,0.659,0.46799999999999997,6.9,15.5,11.9,4.1,59,1271,376,81,176,113,200,85,101,50,127,177,180,47,5,57,84,554
483,Solomon Hill,TOT,SF,59,1088,9.8,0.535,0.615,8.1,13.6,14.5,2.9,59,1088,278,63,171,47,107,40,54,29,136,165,104,43,12,51,85,323
484,Solomon Hill,TOT,SF,59,1088,9.8,0.535,0.615,8.1,13.6,14.5,2.9,48,901,233,56,147,40,86,26,38,24,120,144,94,31,7,40,73,274
485,Solomon Hill,TOT,SF,59,1088,9.8,0.535,0.615,8.1,13.6,14.5,2.9,11,187,45,7,24,7,21,14,16,5,16,21,10,12,5,11,12,49
486,Solomon Hill,TOT,SF,48,901,10.2,0.5489999999999999,0.631,8.4,13.4,13.8,2.9,59,1088,278,63,171,47,107,40,54,29,136,165,104,43,12,51,85,323
487,Solomon Hill,TOT,SF,48,901,10.2,0.5489999999999999,0.631,8.4,13.4,13.8,2.9,48,901,233,56,147,40,86,26,38,24,120,144,94,31,7,40,73,274
488,Solomon Hill,TOT,SF,48,901,10.2,0.5489999999999999,0.631,8.4,13.4,13.8,2.9,11,187,45,7,24,7,21,14,16,5,16,21,10,12,5,11,12,49
489,Solomon Hill,TOT,SF,11,187,8.1,0.47100000000000003,0.5329999999999999,6.3,14.8,17.4,3.1,59,1088,278,63,171,47,107,40,54,29,136,165,104,43,12,51,85,323
490,Solomon Hill,TOT,SF,11,187,8.1,0.47100000000000003,0.5329999999999999,6.3,14.8,17.4,3.1,48,901,233,56,147,40,86,26,38,24,120,144,94,31,7,40,73,274
491,Solomon Hill,TOT,SF,11,187,8.1,0.47100000000000003,0.5329999999999999,6.3,14.8,17.4,3.1,11,187,45,7,24,7,21,14,16,5,16,21,10,12,5,11,12,49
492,Jaylen Hoard,POR,SF,13,103,14.9,0.504,0.094,16.2,17.2,9.6,14.4,13,103,32,0,3,15,29,8,13,14,18,32,4,5,0,4,12,38
493,Aaron Holiday,IND,PG,66,1617,11.6,0.521,0.39299999999999996,5.3,18.7,12.8,1.5,66,1617,563,87,221,146,342,74,87,22,134,156,225,55,16,88,120,627
494,Jrue Holiday,NOP,SG,61,2117,17.0,0.537,0.344,7.3,24.5,14.5,3.8,61,2117,1006,122,346,336,660,129,182,77,216,293,408,99,48,184,145,1167
495,Justin Holiday,IND,SG,73,1826,12.1,0.585,0.6809999999999999,7.1,13.4,7.9,1.9,73,1826,486,134,331,74,155,53,67,32,206,238,93,87,46,44,137,603
496,Rondae Hollis-Jefferson,TOR,SF,60,1122,15.1,0.5329999999999999,0.07,13.3,17.2,13.1,10.6,60,1122,329,3,23,152,306,105,143,110,173,283,106,46,23,59,115,418
497,Richaun Holmes,SAC,C,44,1242,19.7,0.6809999999999999,0.0,16.2,15.6,11.6,11.2,44,1242,344,0,0,223,344,93,118,127,231,358,42,41,56,52,169,539
498,Rodney Hood,POR,SF,21,619,12.2,0.625,0.413,6.1,13.9,9.4,1.7,21,619,172,35,71,52,101,21,27,10,62,72,32,17,4,19,46,230
499,Al Horford,PHI,C,67,2025,15.7,0.536,0.39899999999999997,12.4,17.5,9.7,5.6,67,2025,709,99,283,220,426,61,80,103,353,456,270,52,61,80,142,798
500,Talen Horton-Tucker,LAL,SG,6,81,12.3,0.535,0.433,4.7,19.7,15.9,2.7,6,81,30,4,13,10,17,2,4,2,5,7,6,8,1,6,10,34
501,Danuel House,HOU,SF,63,1913,11.3,0.5720000000000001,0.659,7.3,13.7,8.5,3.1,63,1913,539,129,355,101,184,73,90,57,210,267,85,67,34,54,132,662
502,Dwight Howard,LAL,C,69,1306,18.7,0.696,0.018000000000000002,21.2,14.7,18.5,14.6,69,1306,277,3,5,199,272,110,214,172,335,507,45,31,79,84,222,517
503,William Howard,HOU,PF,2,13,-12.7,0.0,1.0,8.1,15.9,20.0,0.0,2,13,4,0,4,0,0,0,0,0,2,2,1,0,0,1,1,0
504,Kevin Huerter,ATL,SG,56,1760,11.5,0.536,0.5479999999999999,7.0,17.1,12.0,2.1,56,1760,610,127,334,125,276,53,64,35,193,228,213,51,27,87,139,684
505,De'Andre Hunter,ATL,SF,63,2018,8.6,0.521,0.445,7.6,17.5,12.1,2.3,63,2018,683,108,304,172,379,110,144,44,242,286,112,44,18,103,182,778
506,Chandler Hutchison,CHI,SF,28,527,12.4,0.521,0.217,11.3,19.1,11.4,3.6,28,527,175,12,38,68,137,46,78,18,90,108,26,27,7,27,47,218
507,Serge Ibaka,TOR,C,55,1485,17.3,0.583,0.272,16.1,24.0,13.1,8.3,55,1485,670,70,182,273,488,89,124,114,338,452,77,28,46,109,153,845
508,Andre Iguodala,MIA,SG,21,418,10.5,0.507,0.534,10.4,12.7,21.6,4.7,21,418,88,14,47,24,41,6,15,17,61,78,51,14,21,26,35,96
509,Ersan Ilyasova,MIL,PF,63,986,14.9,0.589,0.43799999999999994,15.1,16.1,8.8,6.6,63,986,313,50,137,96,176,72,87,62,240,302,49,24,17,34,95,414
510,Joe Ingles,UTA,SF,72,2137,12.6,0.595,0.638,7.2,15.1,19.3,1.4,72,2137,553,141,353,105,200,74,94,27,251,278,373,65,11,142,154,707
511,Brandon Ingram,NOP,PF,62,2104,18.8,0.5870000000000001,0.35,9.6,28.1,13.1,2.6,62,2104,1096,150,384,357,712,313,368,51,329,380,259,61,38,189,179,1477
512,Kyrie Irving,BRK,PG,20,658,26.2,0.595,0.341,8.1,32.6,10.1,3.5,20,658,416,56,142,143,274,94,102,22,81,103,128,27,10,52,53,548
513,Jonathan Isaac,ORL,SF,34,980,17.3,0.552,0.28300000000000003,12.7,18.3,11.8,6.2,34,980,332,32,94,124,238,60,77,58,173,231,48,53,78,49,83,404
514,Wesley Iwundu,ORL,SF,52,953,10.3,0.544,0.35200000000000004,7.4,13.7,8.6,2.6,52,953,233,28,82,69,151,78,97,24,107,131,60,25,13,26,80,300
515,Frank Jackson,NOP,PG,59,797,9.1,0.51,0.435,5.5,21.2,11.9,2.9,59,797,331,47,144,87,187,56,75,22,61,83,61,17,4,49,77,371
516,Jaren Jackson Jr.,MEM,C,57,1622,16.3,0.593,0.489,8.5,24.0,10.6,3.6,57,1622,753,145,368,208,385,139,186,55,207,262,78,40,92,99,232,990
517,Josh Jackson,MEM,SG,22,381,14.1,0.547,0.45299999999999996,9.1,22.8,13.4,3.1,22,381,159,23,72,47,87,35,50,11,55,66,35,18,9,28,40,198
518,Justin Jackson,DAL,PF,65,1045,9.5,0.496,0.478,7.7,15.4,3.7,2.7,65,1045,341,48,163,87,178,42,50,27,127,154,52,15,10,14,69,360
519,Reggie Jackson,TOT,PG,31,743,13.7,0.529,0.445,6.7,23.1,12.7,2.5,31,743,326,57,145,77,181,45,54,17,75,92,126,13,5,51,59,370
520,Reggie Jackson,TOT,PG,31,743,13.7,0.529,0.445,6.7,23.1,12.7,2.5,14,381,198,31,82,45,116,26,33,11,30,41,72,8,1,23,21,209
521,Reggie Jackson,TOT,PG,31,743,13.7,0.529,0.445,6.7,23.1,12.7,2.5,17,362,128,26,63,32,65,19,21,6,45,51,54,5,4,28,38,161
522,Reggie Jackson,TOT,PG,14,381,14.7,0.49200000000000005,0.414,6.1,27.0,9.8,3.2,31,743,326,57,145,77,181,45,54,17,75,92,126,13,5,51,59,370
523,Reggie Jackson,TOT,PG,14,381,14.7,0.49200000000000005,0.414,6.1,27.0,9.8,3.2,14,381,198,31,82,45,116,26,33,11,30,41,72,8,1,23,21,209
524,Reggie Jackson,TOT,PG,14,381,14.7,0.49200000000000005,0.414,6.1,27.0,9.8,3.2,17,362,128,26,63,32,65,19,21,6,45,51,54,5,4,28,38,161
525,Reggie Jackson,TOT,PG,17,362,12.6,0.5870000000000001,0.49200000000000005,7.3,19.1,16.9,1.8,31,743,326,57,145,77,181,45,54,17,75,92,126,13,5,51,59,370
526,Reggie Jackson,TOT,PG,17,362,12.6,0.5870000000000001,0.49200000000000005,7.3,19.1,16.9,1.8,14,381,198,31,82,45,116,26,33,11,30,41,72,8,1,23,21,209
527,Reggie Jackson,TOT,PG,17,362,12.6,0.5870000000000001,0.49200000000000005,7.3,19.1,16.9,1.8,17,362,128,26,63,32,65,19,21,6,45,51,54,5,4,28,38,161
528,Justin James,SAC,SG,36,232,11.0,0.47700000000000004,0.345,7.8,18.9,7.9,2.8,36,232,84,9,29,26,55,10,21,6,26,32,18,6,9,8,17,89
529,LeBron James,LAL,PG,67,2316,25.5,0.5770000000000001,0.326,12.4,31.5,15.1,3.2,67,2316,1303,148,425,495,878,264,381,66,459,525,684,78,36,261,118,1698
530,Amile Jefferson,ORL,PF,18,74,8.9,0.37200000000000005,0.0,16.7,13.5,13.0,14.1,18,74,14,0,0,5,14,5,14,10,13,23,4,1,3,3,7,15
531,DaQuan Jeffries,SAC,SG,13,141,11.2,0.586,0.45,7.2,13.7,4.5,2.3,13,141,40,5,18,15,22,5,6,3,15,18,7,4,1,2,19,50
532,Ty Jerome,PHO,PG,31,328,7.9,0.425,0.442,7.8,17.9,13.0,2.3,31,328,113,14,50,24,63,12,16,7,39,46,44,15,3,18,29,102
533,Alize Johnson,IND,SF,17,118,13.3,0.509,0.276,22.3,15.0,17.3,15.0,17,118,29,3,8,9,21,7,10,16,32,48,7,3,2,7,12,34
534,B.J. Johnson,ORL,SF,10,83,5.4,0.41200000000000003,0.281,9.7,22.1,14.2,3.8,10,83,32,3,9,6,23,9,10,3,12,15,3,3,0,6,3,30
535,Cameron Johnson,PHO,PF,57,1255,12.9,0.586,0.672,8.3,15.7,6.9,4.3,57,1255,405,106,272,70,133,46,57,49,138,187,69,36,20,32,88,504
536,James Johnson,TOT,PF,32,619,14.8,0.5720000000000001,0.423,10.3,19.4,16.9,4.3,32,619,215,33,91,70,124,31,48,25,93,118,74,25,32,48,80,270
537,James Johnson,TOT,PF,32,619,14.8,0.5720000000000001,0.423,10.3,19.4,16.9,4.3,18,281,87,16,45,23,42,8,14,8,44,52,21,6,13,15,34,102
538,James Johnson,TOT,PF,32,619,14.8,0.5720000000000001,0.423,10.3,19.4,16.9,4.3,14,338,128,17,46,47,82,23,34,17,49,66,53,19,19,33,46,168
539,James Johnson,TOT,PF,18,281,11.1,0.547,0.517,10.4,17.0,13.9,3.3,32,619,215,33,91,70,124,31,48,25,93,118,74,25,32,48,80,270
540,James Johnson,TOT,PF,18,281,11.1,0.547,0.517,10.4,17.0,13.9,3.3,18,281,87,16,45,23,42,8,14,8,44,52,21,6,13,15,34,102
541,James Johnson,TOT,PF,18,281,11.1,0.547,0.517,10.4,17.0,13.9,3.3,14,338,128,17,46,47,82,23,34,17,49,66,53,19,19,33,46,168
542,James Johnson,TOT,PF,14,338,17.9,0.588,0.359,10.3,21.4,18.8,5.1,32,619,215,33,91,70,124,31,48,25,93,118,74,25,32,48,80,270
543,James Johnson,TOT,PF,14,338,17.9,0.588,0.359,10.3,21.4,18.8,5.1,18,281,87,16,45,23,42,8,14,8,44,52,21,6,13,15,34,102
544,James Johnson,TOT,PF,14,338,17.9,0.588,0.359,10.3,21.4,18.8,5.1,14,338,128,17,46,47,82,23,34,17,49,66,53,19,19,33,46,168
545,Keldon Johnson,SAS,SF,17,301,19.1,0.711,0.247,10.2,17.4,10.7,3.6,17,301,89,13,22,40,67,35,44,10,47,57,15,14,2,13,28,154
546,Stanley Johnson,TOR,PF,25,150,9.9,0.45399999999999996,0.40700000000000003,13.0,23.1,18.5,5.0,25,150,59,7,24,15,35,9,16,7,30,37,20,6,4,15,16,60
547,Tyler Johnson,TOT,SG,39,709,10.1,0.504,0.47600000000000003,5.8,18.0,9.6,2.7,39,709,250,38,119,59,131,42,50,18,58,76,74,16,9,29,58,274
548,Tyler Johnson,TOT,SG,39,709,10.1,0.504,0.47600000000000003,5.8,18.0,9.6,2.7,31,515,171,24,83,41,88,24,32,10,42,52,50,12,8,24,43,178
549,Tyler Johnson,TOT,SG,39,709,10.1,0.504,0.47600000000000003,5.8,18.0,9.6,2.7,8,194,79,14,36,18,43,18,18,8,16,24,24,4,1,5,15,96
550,Tyler Johnson,TOT,SG,31,515,8.1,0.48100000000000004,0.485,5.6,17.3,11.5,2.1,39,709,250,38,119,59,131,42,50,18,58,76,74,16,9,29,58,274
551,Tyler Johnson,TOT,SG,31,515,8.1,0.48100000000000004,0.485,5.6,17.3,11.5,2.1,31,515,171,24,83,41,88,24,32,10,42,52,50,12,8,24,43,178
552,Tyler Johnson,TOT,SG,31,515,8.1,0.48100000000000004,0.485,5.6,17.3,11.5,2.1,8,194,79,14,36,18,43,18,18,8,16,24,24,4,1,5,15,96
553,Tyler Johnson,TOT,SG,8,194,15.6,0.552,0.456,6.4,19.8,5.4,4.4,39,709,250,38,119,59,131,42,50,18,58,76,74,16,9,29,58,274
554,Tyler Johnson,TOT,SG,8,194,15.6,0.552,0.456,6.4,19.8,5.4,4.4,31,515,171,24,83,41,88,24,32,10,42,52,50,12,8,24,43,178
555,Tyler Johnson,TOT,SG,8,194,15.6,0.552,0.456,6.4,19.8,5.4,4.4,8,194,79,14,36,18,43,18,18,8,16,24,24,4,1,5,15,96
556,Nikola Jokic,DEN,C,73,2336,24.9,0.605,0.23800000000000002,17.1,26.6,15.8,8.0,73,2336,1071,80,255,485,816,246,301,166,545,711,512,85,44,226,222,1456
557,Damian Jones,ATL,C,55,887,15.6,0.7120000000000001,0.051,12.5,11.4,11.5,8.9,55,887,178,2,9,119,169,62,84,74,132,206,35,26,40,28,149,306
558,Derrick Jones Jr.,MIA,SF,59,1375,14.9,0.62,0.37799999999999995,9.5,13.9,6.9,5.6,59,1375,349,37,132,147,217,95,123,66,167,233,62,58,38,30,130,500
559,Tyus Jones,MEM,PG,65,1232,15.7,0.532,0.289,4.4,17.2,10.8,0.8,65,1232,429,47,124,150,305,43,58,9,94,103,285,59,6,55,44,484
560,DeAndre Jordan,BRK,C,56,1234,19.9,0.682,0.0,23.5,14.1,17.8,12.1,56,1234,287,0,0,191,287,83,122,141,420,561,105,18,52,74,114,465
561,Cory Joseph,SAC,PG,72,1759,10.1,0.517,0.386,6.0,12.9,15.3,2.7,72,1759,412,56,159,115,253,60,70,44,144,188,251,53,21,80,133,458
562,Mfiondu Kabengele,LAC,C,12,64,18.2,0.614,0.625,8.9,23.7,5.5,1.7,12,64,32,9,20,5,12,5,5,1,10,11,2,2,2,2,9,42
563,Frank Kaminsky,PHO,C,39,777,14.2,0.545,0.40399999999999997,12.6,21.0,9.6,4.9,39,777,307,41,124,97,183,61,90,35,141,176,75,14,10,37,75,378
564,Enes Kanter,BOS,C,58,983,22.4,0.599,0.02,23.5,19.4,12.5,18.0,58,983,348,1,7,198,341,70,99,163,268,431,56,22,41,56,100,469
565,Luke Kennard,DET,SG,28,922,14.4,0.589,0.535,6.0,19.8,10.3,1.1,28,922,342,73,183,78,159,67,75,9,89,98,115,12,6,43,65,442
566,Stanton Kidd,UTA,SF,4,15,-13.7,0.0,0.33299999999999996,11.0,14.6,40.0,0.0,4,15,3,0,1,0,2,0,0,0,3,3,1,0,0,2,3,0
567,Michael Kidd-Gilchrist,TOT,SF-PF,25,281,4.2,0.41600000000000004,0.303,12.8,13.7,18.1,5.3,25,281,66,5,20,17,46,11,14,14,53,67,14,2,6,16,37,60
568,Michael Kidd-Gilchrist,TOT,SF-PF,25,281,4.2,0.41600000000000004,0.303,12.8,13.7,18.1,5.3,12,160,53,5,17,13,36,7,9,9,26,35,10,0,3,7,18,48
569,Michael Kidd-Gilchrist,TOT,SF-PF,25,281,4.2,0.41600000000000004,0.303,12.8,13.7,18.1,5.3,13,121,13,0,3,4,10,4,5,5,27,32,4,2,3,9,19,12
570,Michael Kidd-Gilchrist,TOT,SF-PF,12,160,6.1,0.42100000000000004,0.321,11.9,17.6,10.9,5.9,25,281,66,5,20,17,46,11,14,14,53,67,14,2,6,16,37,60
571,Michael Kidd-Gilchrist,TOT,SF-PF,12,160,6.1,0.42100000000000004,0.321,11.9,17.6,10.9,5.9,12,160,53,5,17,13,36,7,9,9,26,35,10,0,3,7,18,48
572,Michael Kidd-Gilchrist,TOT,SF-PF,12,160,6.1,0.42100000000000004,0.321,11.9,17.6,10.9,5.9,13,121,13,0,3,4,10,4,5,5,27,32,4,2,3,9,19,12
573,Michael Kidd-Gilchrist,TOT,SF-PF,13,121,1.7,0.395,0.231,13.9,8.5,37.2,4.4,25,281,66,5,20,17,46,11,14,14,53,67,14,2,6,16,37,60
574,Michael Kidd-Gilchrist,TOT,SF-PF,13,121,1.7,0.395,0.231,13.9,8.5,37.2,4.4,12,160,53,5,17,13,36,7,9,9,26,35,10,0,3,7,18,48
575,Michael Kidd-Gilchrist,TOT,SF-PF,13,121,1.7,0.395,0.231,13.9,8.5,37.2,4.4,13,121,13,0,3,4,10,4,5,5,27,32,4,2,3,9,19,12
576,Louis King,DET,SF,10,62,6.2,0.44799999999999995,0.524,9.2,17.1,8.2,1.8,10,62,21,4,11,4,10,0,3,1,9,10,5,2,0,2,10,20
577,Maxi Kleber,DAL,C,74,1890,13.6,0.605,0.621,10.8,13.9,9.5,6.3,74,1890,514,119,319,118,195,79,93,112,276,388,88,25,83,58,176,672
578,Brandon Knight,TOT,PG,25,462,8.5,0.503,0.784,5.0,20.6,17.3,1.0,25,462,167,45,131,14,36,20,34,4,37,41,69,10,3,38,40,183
579,Brandon Knight,TOT,PG,25,462,8.5,0.503,0.784,5.0,20.6,17.3,1.0,16,241,86,19,64,9,22,4,13,3,17,20,31,5,2,16,20,79
580,Brandon Knight,TOT,PG,25,462,8.5,0.503,0.784,5.0,20.6,17.3,1.0,9,221,81,26,67,5,14,16,21,1,20,21,38,5,1,22,20,104
581,Brandon Knight,TOT,PG,16,241,5.4,0.431,0.7440000000000001,4.6,19.1,14.9,1.4,25,462,167,45,131,14,36,20,34,4,37,41,69,10,3,38,40,183
582,Brandon Knight,TOT,PG,16,241,5.4,0.431,0.7440000000000001,4.6,19.1,14.9,1.4,16,241,86,19,64,9,22,4,13,3,17,20,31,5,2,16,20,79
583,Brandon Knight,TOT,PG,16,241,5.4,0.431,0.7440000000000001,4.6,19.1,14.9,1.4,9,221,81,26,67,5,14,16,21,1,20,21,38,5,1,22,20,104
584,Brandon Knight,TOT,PG,9,221,11.9,0.5760000000000001,0.8270000000000001,5.4,22.2,19.6,0.5,25,462,167,45,131,14,36,20,34,4,37,41,69,10,3,38,40,183
585,Brandon Knight,TOT,PG,9,221,11.9,0.5760000000000001,0.8270000000000001,5.4,22.2,19.6,0.5,16,241,86,19,64,9,22,4,13,3,17,20,31,5,2,16,20,79
586,Brandon Knight,TOT,PG,9,221,11.9,0.5760000000000001,0.8270000000000001,5.4,22.2,19.6,0.5,9,221,81,26,67,5,14,16,21,1,20,21,38,5,1,22,20,104
587,Kevin Knox,NYK,SF,65,1166,8.3,0.47,0.496,8.4,17.8,9.2,2.5,65,1166,401,65,199,79,202,66,101,28,156,184,61,23,28,45,106,419
588,John Konchar,MEM,SG,19,181,18.0,0.713,0.27,13.7,10.3,15.6,10.7,19,181,37,5,10,19,27,1,2,18,29,47,22,7,3,7,7,54
589,Furkan Korkmaz,PHI,SG,72,1559,12.0,0.579,0.632,6.0,18.4,8.8,1.3,72,1559,563,143,356,99,207,77,102,18,150,168,79,41,16,59,98,704
590,Luke Kornet,CHI,C,36,559,12.7,0.539,0.578,8.3,16.3,6.6,4.1,36,559,187,31,108,51,79,20,28,22,62,84,32,11,26,14,54,215
591,Kyle Korver,MIL,SF,58,960,11.3,0.62,0.809,6.3,15.4,13.4,1.6,58,960,293,99,237,27,56,35,41,15,107,122,68,26,12,48,78,386
592,Rodions Kurucs,BRK,PF,47,684,8.9,0.555,0.508,10.4,14.7,19.2,3.9,47,684,177,33,90,46,87,24,38,25,112,137,51,25,5,46,90,215
593,Kyle Kuzma,LAL,PF,61,1526,12.2,0.531,0.40700000000000003,9.8,22.9,11.0,3.8,61,1526,668,86,272,205,396,114,155,52,221,273,80,28,26,91,126,782
594,Skal Labissiere,POR,C,33,567,15.4,0.588,0.08800000000000001,15.6,14.3,15.7,12.1,33,567,147,3,13,78,134,25,33,65,104,169,42,7,31,30,89,190
595,Jeremy Lamb,IND,SG,46,1291,14.0,0.547,0.33,8.5,19.6,8.7,2.1,46,1291,479,53,158,163,321,92,110,24,176,200,96,55,22,50,104,577
596,Romeo Langford,BOS,SG,32,370,5.4,0.434,0.33799999999999997,5.9,11.8,10.8,4.4,32,370,80,5,27,23,53,18,25,15,26,41,13,8,8,11,33,79
597,Zach LaVine,CHI,SG,60,2085,19.4,0.568,0.40399999999999997,7.7,31.7,13.3,2.1,60,2085,1199,184,484,355,715,268,334,41,248,289,254,88,28,206,131,1530
598,Vic Law,ORL,SF,8,62,3.7,0.363,0.389,9.6,15.8,8.8,3.4,8,62,18,1,7,5,11,2,6,2,9,11,3,2,0,2,6,15
599,Jake Layman,MIN,PF,23,505,10.3,0.544,0.402,6.0,17.7,11.1,3.4,23,505,179,24,72,57,107,24,32,17,40,57,15,17,10,24,47,210
600,T.J. Leaf,IND,PF,28,222,12.9,0.451,0.209,17.5,20.0,7.9,11.5,28,222,86,5,18,31,68,7,16,23,48,71,9,10,4,8,22,84
601,Jalen Lecque,PHO,PG,5,32,2.7,0.46,0.4,3.5,17.1,15.5,0.0,5,32,10,0,4,4,6,2,2,0,2,2,2,0,0,2,3,10
602,Courtney Lee,DAL,SG,24,345,10.8,0.629,0.573,4.9,11.9,11.4,2.2,24,345,82,21,47,19,35,6,7,7,25,32,12,18,6,11,33,107
603,Damion Lee,GSW,SG,49,1423,12.7,0.5479999999999999,0.46799999999999997,9.1,19.0,10.6,2.4,49,1423,511,85,239,128,272,110,126,32,207,239,133,50,6,67,116,621
604,Alex Len,TOT,C,55,970,17.7,0.6,0.185,18.0,18.1,13.1,11.1,55,970,319,16,59,161,260,68,105,100,221,321,50,23,48,55,127,438
605,Alex Len,TOT,C,55,970,17.7,0.6,0.185,18.0,18.1,13.1,11.1,40,745,260,14,56,128,204,51,81,69,161,230,42,20,33,39,93,349
606,Alex Len,TOT,C,55,970,17.7,0.6,0.185,18.0,18.1,13.1,11.1,15,225,59,2,3,33,56,17,24,31,60,91,8,3,15,16,34,89
607,Alex Len,TOT,C,40,745,17.5,0.59,0.215,16.6,18.6,11.7,9.8,55,970,319,16,59,161,260,68,105,100,221,321,50,23,48,55,127,438
608,Alex Len,TOT,C,40,745,17.5,0.59,0.215,16.6,18.6,11.7,9.8,40,745,260,14,56,128,204,51,81,69,161,230,42,20,33,39,93,349
609,Alex Len,TOT,C,40,745,17.5,0.59,0.215,16.6,18.6,11.7,9.8,15,225,59,2,3,33,56,17,24,31,60,91,8,3,15,16,34,89
610,Alex Len,TOT,C,15,225,18.2,0.64,0.051,22.8,16.5,18.7,15.1,55,970,319,16,59,161,260,68,105,100,221,321,50,23,48,55,127,438
611,Alex Len,TOT,C,15,225,18.2,0.64,0.051,22.8,16.5,18.7,15.1,40,745,260,14,56,128,204,51,81,69,161,230,42,20,33,39,93,349
612,Alex Len,TOT,C,15,225,18.2,0.64,0.051,22.8,16.5,18.7,15.1,15,225,59,2,3,33,56,17,24,31,60,91,8,3,15,16,34,89
613,Kawhi Leonard,LAC,SF,57,1848,26.9,0.589,0.287,11.3,33.0,10.2,3.1,57,1848,1133,123,325,409,808,356,402,54,348,402,280,103,33,149,113,1543
614,Meyers Leonard,MIA,C,51,1034,10.6,0.627,0.547,14.1,12.2,13.7,3.4,51,1034,234,53,128,66,106,18,28,30,230,260,55,14,15,39,107,309
615,Caris LeVert,BRK,SG,45,1330,16.1,0.514,0.301,7.4,29.5,12.6,3.9,45,1330,732,80,220,231,512,140,197,49,140,189,199,53,10,118,81,842
616,Damian Lillard,POR,PG,66,2474,26.9,0.627,0.5,6.0,30.3,11.0,1.4,66,2474,1349,270,674,354,675,460,518,33,251,284,530,70,22,194,114,1978
617,Nassir Little,POR,PF,48,573,9.6,0.505,0.391,9.9,13.7,8.1,5.7,48,573,151,14,59,51,92,28,44,31,77,108,22,13,14,15,72,172
618,Kevon Looney,GSW,C,20,262,9.4,0.40299999999999997,0.177,13.6,15.7,12.5,11.2,20,262,79,1,14,28,65,9,12,28,38,66,20,12,6,12,34,68
619,Brook Lopez,MIL,C,68,1817,15.0,0.551,0.484,8.5,18.3,8.7,3.4,68,1817,671,102,325,190,346,127,152,58,254,312,99,46,163,70,163,813
620,Robin Lopez,MIL,C,66,958,10.2,0.5539999999999999,0.35100000000000003,8.3,16.6,16.4,6.2,66,958,299,35,105,112,194,28,53,56,105,161,45,10,45,63,96,357
621,Kevin Love,CLE,PF,56,1780,17.9,0.599,0.536,17.1,23.1,14.5,3.3,56,1780,727,146,390,181,337,187,219,54,493,547,178,33,19,140,90,987
622,Kyle Lowry,TOR,PG,58,2098,17.7,0.59,0.58,7.3,23.1,15.7,1.6,58,2098,803,164,466,170,337,294,343,32,260,292,433,82,26,178,190,1126
